driverId,week,hours-logged,miles-logged
56,28,68,1700
24,49,72,1100
107,41,50,1000
87,22,71,1700
15,16,78,700
50,51,65,1500
16,43,70,500
53,44,56,3800
109,18,61,2300
77,18,52,300
11,43,80,1500
49,38,63,600
78,7,63,1000
106,32,76,2300
43,28,58,3100
71,19,74,2400
34,21,51,800
101,18,69,1900
37,24,59,100
29,45,79,1300
60,5,68,2800
15,45,80,4000
30,46,54,500
21,12,61,3700
10,33,69,300
81,30,63,3400
88,33,61,1500
94,17,76,1100
50,21,80,2200
78,27,67,2800
33,35,70,1400
93,25,79,3500
11,36,66,300
94,43,50,2200
41,49,76,1900
50,34,56,1400
53,48,70,3900
37,23,72,3700
39,15,61,3500
38,39,80,3700
96,50,70,2800
22,35,52,1000
24,2,52,700
79,39,65,2400
29,21,79,1300
100,21,70,4000
35,42,67,2600
81,4,53,200
17,13,60,1200
103,32,72,3700
70,15,62,3200
45,4,58,2500
52,21,56,1500
83,27,51,600
89,22,74,3900
29,38,76,1500
18,1,77,2700
74,27,56,2100
23,50,74,1200
49,29,58,3600
91,16,78,2300
22,39,56,3800
87,17,64,400
65,33,56,3300
88,25,51,400
72,42,71,500
102,18,50,3400
76,23,58,2800
78,4,57,2300
95,50,75,3500
89,21,60,3200
16,18,79,1200
11,36,52,2800
30,7,55,200
81,4,50,2600
71,18,55,2000
93,5,75,100
20,49,74,2200
30,47,77,3900
87,9,77,2300
94,50,63,0
31,19,51,200
64,29,52,200
52,51,55,1700
80,25,78,3100
47,52,72,400
103,30,76,3100
87,43,61,3400
99,1,52,500
35,8,76,3400
66,32,69,1100
34,6,64,2500
21,42,60,3800
71,34,71,1600
87,29,75,800
39,33,68,2600
27,8,80,3500
40,2,64,600
55,1,80,1400
15,22,75,2800
45,45,69,1000
39,29,72,3700
103,51,77,900
46,34,62,4000
18,45,76,2500
13,28,79,400
21,8,74,3500
99,20,74,2600
86,12,69,4000
84,28,56,3800
13,42,76,2400
62,41,50,3600
20,22,62,2100
71,49,70,2800
59,52,80,900
61,18,55,2400
85,48,58,900
91,32,59,3500
102,15,80,3800
109,46,78,500
93,36,63,3100
44,46,62,3500
38,33,51,3300
93,45,72,2500
46,8,74,1600
107,5,51,2900
43,39,74,3500
72,44,77,2900
68,28,66,2600
96,25,65,700
41,29,62,3500
78,22,76,1500
37,48,75,1200
41,18,50,0
53,39,63,2400
30,24,75,2100
21,41,60,2200
73,31,55,1700
59,23,74,2200
99,26,57,2900
88,26,75,2900
46,2,54,3100
96,31,67,2200
67,7,80,2800
28,2,62,3300
102,35,53,2500
75,35,53,300
32,1,78,1300
84,4,78,3200
48,36,54,3900
97,23,56,700
18,4,61,300
99,7,54,2700
78,37,63,1900
20,14,57,1800
45,11,60,3700
67,23,79,1600
80,26,76,1600
39,8,62,1500
63,22,74,3900
93,34,74,600
38,4,71,2800
91,42,69,400
13,1,65,2800
68,20,77,1700
13,6,70,600
52,2,76,3400
43,47,53,1500
86,36,67,1300
54,51,57,200
48,16,51,1300
74,34,50,3400
75,21,52,1400
30,1,64,2400
90,50,76,3400
28,14,74,3400
41,5,57,3700
92,5,64,1500
54,17,55,2000
56,47,57,2700
108,25,52,3400
62,50,56,800
105,45,50,1200
24,41,60,2700
17,52,64,1500
76,26,55,3400
12,10,74,4000
43,26,74,400
52,32,63,3300
46,29,62,300
79,30,74,1200
20,45,62,3300
18,49,65,300
44,31,70,1500
99,22,72,3800
23,38,55,2200
63,5,75,3500
11,47,61,2600
55,16,50,200
41,3,67,3900
62,35,73,1900
104,48,60,2600
33,33,63,900
91,48,58,1000
12,37,67,1200
107,14,75,900
56,17,53,1700
31,48,70,3000
70,31,50,1900
75,2,57,200
67,51,73,3800
85,28,66,1200
58,12,61,1800
39,37,77,3400
80,38,63,1800
39,7,52,3100
99,31,66,4000
54,7,77,0
103,28,80,900
69,10,65,3400
56,28,79,400
15,3,61,2300
65,14,62,500
77,43,72,3400
26,35,52,2400
38,38,50,2500
100,39,73,300
73,11,62,3800
31,26,61,3300
64,5,52,1300
62,37,66,200
100,15,61,3700
50,9,57,1500
49,37,71,200
92,51,72,300
63,32,65,2200
48,5,54,700
109,22,65,2200
55,49,70,1200
49,36,69,600
34,51,76,1000
26,39,56,1800
40,37,72,1600
14,41,54,2700
75,39,60,3300
96,14,56,1900
68,27,59,900
107,7,55,3100
83,21,77,3900
80,7,74,1600
39,8,53,200
41,10,69,500
18,52,50,2700
46,19,72,2700
73,19,64,0
32,35,53,1100
21,29,59,2700
40,22,58,3600
83,17,69,2100
63,35,80,2900
108,2,66,3800
59,12,73,3000
78,23,78,1900
25,14,71,100
39,35,61,600
26,32,65,600
40,32,51,300
42,17,60,1100
49,19,53,2100
86,15,56,1400
69,11,50,800
99,42,55,3000
103,46,54,2000
96,39,73,2400
70,44,68,2100
90,40,59,3300
87,31,77,3000
84,19,77,1200
25,45,57,1300
101,5,73,2200
101,11,75,1700
93,31,58,800
78,37,64,2100
47,7,75,1300
11,14,54,2700
55,16,74,1200
60,35,69,500
104,32,75,1800
102,47,51,1100
107,17,72,1800
38,2,52,2100
42,18,79,1200
89,2,65,300
30,9,59,1300
94,42,51,500
101,34,52,3200
59,6,58,3700
99,19,50,2700
50,31,80,2600
72,19,63,1300
87,38,75,1300
30,50,68,1400
37,10,68,100
60,1,72,1600
67,4,73,3300
47,48,56,2100
81,2,69,2600
43,13,55,1800
105,15,74,3700
53,32,77,1400
106,15,51,3100
59,4,57,1100
10,24,71,500
61,48,51,4000
39,37,54,100
84,46,77,3800
15,25,76,0
67,33,75,3000
24,4,74,3100
91,45,80,1300
75,7,57,1500
75,25,75,1000
52,39,78,2600
13,20,74,4000
39,14,58,1900
68,17,52,3200
99,8,51,1400
88,6,55,3100
107,8,57,400
22,6,74,2100
104,37,50,2000
68,33,72,3800
48,19,54,2200
25,7,55,2400
75,9,75,2600
101,49,75,1900
36,24,54,3200
90,25,67,1500
100,45,52,3400
76,40,66,2800
35,49,57,1000
56,19,56,1100
81,4,74,2800
95,49,79,2500
53,24,63,3700
22,17,59,3300
76,43,58,1700
79,43,71,1500
78,39,51,3300
84,29,60,3000
107,31,61,200
86,30,64,900
94,9,78,2700
23,51,72,1100
100,27,78,2400
59,30,69,3200
92,18,58,2800
49,51,78,400
44,37,52,2100
17,14,62,3300
22,38,65,200
50,16,80,3200
76,47,62,1400
67,49,53,2500
77,12,78,2000
63,28,62,3400
88,6,59,4000
53,12,70,400
80,20,60,2000
88,5,74,3200
67,39,55,3500
80,17,76,100
79,32,73,800
22,38,68,4000
18,22,69,3200
55,17,55,0
58,52,71,3700
10,16,73,2300
59,25,52,2000
66,20,67,800
73,45,50,3800
10,28,51,3800
65,16,73,2800
19,49,57,1400
54,13,77,3100
10,35,66,4000
70,22,52,2000
102,24,70,400
63,7,68,3000
48,29,76,1100
80,41,80,3700
29,14,64,2800
76,46,67,100
61,40,76,2800
63,7,77,1100
26,27,63,3600
20,26,52,3700
24,20,63,0
65,9,50,300
101,34,63,2300
55,42,57,1800
73,2,71,800
77,16,73,3700
23,52,55,3900
81,50,67,3500
36,9,74,3200
27,20,59,3500
86,51,59,3900
100,26,79,3200
44,46,58,3400
33,25,70,3800
35,8,54,2900
52,13,71,2800
60,1,51,1600
107,26,61,4000
37,26,56,2200
41,16,52,2400
96,8,55,800
20,30,61,400
44,30,66,3500
104,24,79,0
33,50,70,400
109,17,52,500
91,39,59,1000
22,31,58,3500
30,18,51,1400
98,16,54,2500
24,34,70,3400
55,47,54,300
44,23,74,1300
30,31,76,1000
92,43,71,3800
90,39,71,2800
29,13,77,500
108,37,75,1800
35,4,56,600
26,30,71,1900
50,3,76,3700
31,21,74,3000
29,19,51,1000
12,49,80,3100
96,6,67,3300
66,12,72,2300
43,8,63,2200
77,17,57,1600
34,43,55,700
73,35,66,2000
33,21,75,400
72,49,72,3100
77,46,68,2600
79,48,65,3100
98,25,61,3300
93,23,56,3700
98,37,76,3600
45,49,76,4000
10,52,52,3700
106,16,54,1900
10,17,79,900
77,16,57,100
40,13,62,400
61,18,78,2200
42,24,60,400
25,12,55,3700
62,12,53,3400
106,30,62,500
46,20,75,2500
83,38,78,1400
107,25,51,1600
60,30,51,200
91,13,62,3000
90,41,62,500
24,9,62,2800
73,35,54,3000
71,4,54,2200
44,33,61,200
68,37,74,3900
31,49,51,100
73,44,77,1500
41,34,66,3200
37,27,57,3700
76,43,51,600
99,36,57,400
74,28,59,3800
55,18,72,200
94,42,68,1500
93,1,59,4000
71,51,55,3500
20,15,63,900
25,15,73,3500
48,42,67,4000
35,25,54,3000
79,3,71,1600
17,40,57,3800
105,24,60,300
109,2,55,3700
62,27,59,2500
62,30,54,2800
25,3,78,300
27,10,66,700
10,40,52,3500
49,21,76,100
87,29,72,1000
92,26,50,1100
51,17,73,2100
76,39,60,600
107,2,53,3900
92,9,72,0
31,27,58,300
91,14,62,1500
56,25,71,3200
95,5,77,400
88,7,62,3900
90,1,68,700
57,3,50,1400
38,20,59,1700
11,36,65,2600
30,38,61,1800
41,36,56,1600
67,39,62,2900
50,25,58,700
23,47,54,2100
41,51,58,200
84,18,50,0
46,45,73,2200
34,40,70,2600
85,27,69,2500
41,39,75,3200
33,51,78,800
47,40,57,2100
56,5,54,700
63,32,80,3300
96,34,69,600
63,13,71,1300
95,28,53,1500
104,6,54,3800
10,20,54,100
62,2,80,3600
88,43,65,3200
80,31,64,3900
21,10,69,1600
78,26,59,3900
57,43,76,2300
88,3,56,3900
80,48,61,2000
43,17,64,2700
56,46,67,1100
73,47,72,800
81,51,53,1900
71,15,56,1800
103,22,68,1700
79,18,78,1400
53,30,80,2200
16,33,70,1400
75,3,58,500
78,46,77,800
21,41,71,2900
22,49,75,2600
13,4,52,100
19,25,75,2600
22,8,70,2600
67,50,73,0
16,17,58,1600
56,13,61,1000
97,30,58,1700
22,34,77,1900
82,49,60,2900
78,9,65,0
64,36,75,2700
90,39,78,1300
14,26,75,200
99,19,50,900
37,37,55,1600
84,38,67,0
88,20,58,2200
71,35,53,2000
76,27,80,1600
74,28,77,3700
90,32,58,2400
30,2,50,600
98,2,73,2800
43,12,65,2000
58,51,51,3600
17,2,56,3200
25,10,58,3000
31,32,67,800
97,6,78,3600
82,14,63,2500
33,11,61,200
99,5,51,1100
107,10,79,3800
86,43,55,3700
94,12,50,400
20,29,53,3300
69,29,78,2200
22,27,76,3000
36,22,61,4000
68,22,58,3600
66,16,52,1300
35,51,60,1400
66,52,52,1500
92,25,78,800
48,9,71,200
34,17,72,2600
80,14,73,1800
45,47,61,2300
68,24,62,800
44,38,68,2700
18,8,80,2400
10,13,58,3700
62,2,62,1800
20,25,73,2700
46,39,56,1100
41,17,64,2500
101,37,51,2500
64,49,57,1300
83,38,72,3700
75,21,73,1000
63,27,76,3000
89,32,54,2500
24,40,74,600
38,31,73,1200
75,21,76,900
61,25,80,2000
42,33,68,3100
22,41,51,2300
28,24,70,600
36,12,73,2500
56,14,77,2000
19,3,51,200
77,29,77,3500
42,8,59,600
85,24,71,1300
17,32,69,1600
11,13,61,2400
80,30,70,2500
73,19,79,0
84,18,59,800
11,20,53,2700
33,19,51,1100
10,49,76,0
48,4,79,1400
19,21,66,1500
62,51,64,3100
90,37,64,500
44,31,72,1800
100,43,55,2900
51,21,77,400
23,36,78,1500
83,46,56,100
12,44,64,1200
10,46,58,2800
101,23,60,2300
83,14,68,3500
87,30,64,1200
53,38,75,600
13,11,60,1800
58,17,57,2100
95,30,67,1100
36,26,69,1000
103,23,71,0
35,34,55,2300
65,15,58,2300
102,35,54,1100
91,36,70,500
39,9,76,2900
86,48,78,3500
35,9,56,2800
31,8,59,2100
90,18,61,2400
86,50,73,3600
37,32,73,700
36,41,60,1200
53,48,78,3200
22,52,67,4000
99,10,78,1600
109,23,78,600
54,38,56,3600
109,8,63,2100
36,48,67,700
63,31,72,3600
71,41,73,2300
96,39,60,0
20,25,73,1300
28,43,57,2100
88,22,58,600
83,48,57,1900
46,19,55,2900
51,16,60,2700
86,12,66,1000
48,5,58,800
104,16,51,1900
98,46,53,1100
30,3,60,3200
40,38,63,300
88,14,77,3300
12,27,61,900
62,45,78,900
66,13,67,2800
74,31,59,2100
76,37,68,2500
72,7,75,100
75,10,52,100
75,13,54,1700
49,2,59,1300
89,39,67,1900
87,28,51,2600
93,24,79,2500
100,15,62,1800
81,10,77,2000
68,32,51,1300
46,37,70,1300
81,41,59,100
57,52,51,400
108,48,59,400
106,1,70,3400
31,5,50,1900
40,42,66,2200
103,22,62,3200
75,15,79,1900
24,37,56,1200
14,6,67,0
53,14,63,2400
77,2,55,300
90,48,72,3600
90,12,66,2800
22,27,67,2600
102,26,55,1500
63,14,56,3600
57,33,60,900
11,40,62,2000
72,27,51,2300
34,43,64,4000
95,31,61,2000
55,3,75,1600
83,5,69,100
36,14,67,1100
109,49,67,1900
100,40,64,3700
74,6,51,900
80,49,58,500
107,50,73,4000
66,48,75,800
65,8,59,3400
48,36,74,3500
31,44,73,3900
55,11,80,1300
85,48,75,2800
84,44,51,2500
103,1,64,3100
92,16,77,200
90,24,66,3700
85,27,75,200
101,42,55,3600
39,23,75,2900
76,7,62,3800
28,35,67,1400
84,16,73,2500
33,31,74,1900
89,49,66,700
68,24,71,3900
48,1,59,500
50,29,77,1500
90,25,59,3100
89,15,59,900
35,16,70,900
78,32,79,600
52,37,65,2700
56,42,66,1500
72,42,68,1000
17,42,64,3900
66,47,77,300
55,46,61,2700
27,17,63,2600
82,40,63,1900
45,49,67,600
96,27,74,1900
64,38,56,600
35,19,64,3200
96,40,52,3000
78,38,78,0
15,39,68,3000
43,27,69,1700
103,4,56,3300
34,16,51,3800
69,50,65,300
26,27,68,1900
73,3,52,1700
104,36,66,1900
76,11,56,800
58,38,75,3200
89,4,66,0
49,17,59,4000
84,26,80,800
95,32,59,1900
45,3,73,4000
26,49,75,600
63,46,71,1700
39,39,74,3500
